Epoch,AverageEpRet,MaxEpRet,MinEpRet,AverageEpCost1,MaxEpCost1,MinEpCost1,AverageEpCost2,MaxEpCost2,MinEpCost2,CumulativeCost1,CumulativeCost2,CostRate1,CostRate2,AverageLossPi,StdLossPi,MaxLossPi,MinLossPi,AverageLossQR1,StdLossQR1,MaxLossQR1,MinLossQR1,AverageLossQC1,StdLossQC1,MaxLossQC1,MinLossQC1,AverageLossQC2,StdLossQC2,MaxLossQC2,MinLossQC2,AveragePiEntropy,StdPiEntropy,MaxPiEntropy,MinPiEntropy,TotalTime
7259,-97987610.42,-91765299.01,-101748138.8,622,1226.37975,58.02506795,71292.875,71292.875,71292.875,2396089,27073366,3156.902503,35669.78393,21426329.13,292587.88,21854855.71,20997802.54,2.93405E+11,3.37291E+11,6.90325E+11,52610605000,35.01865,34.354366,304.01608,8.339424,8037.7925,4073.5933,25256.516,1684.2795,-57.1428887,2.1999738,-62.85717757,-51.42859983,8766.069743
7260,-99056729.32,-92766527.78,-102858287.9,519,1023.297573,48.41641522,1688.7675,1688.7675,1688.7675,2399430,27075056,3157.144737,35625.07368,21315842.31,325667.4,21742159.15,20889525.46,3.18967E+11,3.41589E+11,5.63588E+11,57872286000,36.56179,39.56015,282.02185,8.94021,6205.444,3021.7935,21243.922,1266.7533,-58.43431593,2.2714334,-64.27774752,-52.59088433,8777.948041
7261,-96412577.08,-90290281.87,-100112659.5,556,1096.249423,51.86806717,31109.117,31109.117,31109.117,2404404,27106164,3159.532194,35619.13798,21220246.11,342069.12,21644651.04,20795841.19,3.09622E+11,3.38176E+11,5.24159E+11,55532954000,35.607956,30.511288,242.87555,9.040161,5478.1206,2237.545,13891.57,1454.2463,-57.21933575,2.4559095,-62.94126933,-51.49740218,8789.328484
7262,-94491954,-88491620.27,-98118327.49,722,1423.546912,67.35385701,55733.77,55733.77,55733.77,2407678,27161898,3159.682415,35645.53543,21143113.71,309275.62,21565975.99,20720251.44,3.1607E+11,3.73526E+11,8.99942E+11,52153570000,41.099648,39.88019,264.77975,5.98919,6187.732,2478.7932,17195.736,1951.2866,-57.39517959,2.0435858,-63.13469755,-51.65566163,8800.833805
7263,-95920771.33,-89829706.27,-99601979.39,703,1386.085152,65.58138709,16115.587,16115.587,16115.587,2410608,27178014,3159.381389,35619.93971,21044418.33,339586.3,21465306.69,20623529.96,2.99352E+11,4.13998E+11,1.47545E+12,53239914000,36.148205,35.345455,280.13593,8.093894,5302.515,2169.2246,14466.102,1303.5498,-56.19185569,2.6836681,-61.81104126,-50.57267012,8812.925562
7264,-94712470.98,-88698134.2,-98347307.37,599,1181.031303,55.87944647,14424.029,14424.029,14424.029,2414083,27192438,3159.794503,35592.19634,20972084.52,317486.88,21391526.21,20552642.83,2.996E+11,3.7385E+11,1.30205E+12,55442428000,38.116806,36.327354,257.95523,9.514227,5378.8486,2377.7363,18006.775,978.2186,-54.50987501,2.2290246,-59.96086251,-49.05888751,8825.183616
7265,-93887877.9,-87925903.61,-97491068.4,750,1478.753718,69.96591795,36173.34,36173.34,36173.34,2416983,27228612,3159.454902,35592.95686,20921161.45,323010.25,21339584.67,20502738.22,2.57021E+11,3.12725E+11,8.01776E+11,51607720000,34.290215,29.956238,207.90154,7.3486223,5456.8735,2237.9688,17982.39,565.99164,-54.06440446,2.4357162,-59.4708449,-48.65796401,8837.307494
7266,-94683667.55,-88671159.82,-98317398.54,664,1309.189958,61.94315936,2178.773,2178.773,2178.773,2419720,27230790,3158.903394,35549.3342,20897154.96,368145.6,21315098.06,20479211.86,2.76758E+11,3.96949E+11,1.29247E+12,54021915000,34.597412,28.521013,161.85017,7.6851335,5148.2583,2026.7001,11110.671,1379.8079,-53.83458116,2.1044192,-59.21803928,-48.45112305,8848.962049
7267,-96898118.41,-90744990.84,-100616834.7,703,1386.085152,65.58138709,37206.715,37206.715,37206.715,2421921,27267998,3157.654498,35551.49674,20891634.36,326017.28,21309467.05,20473801.67,3.16263E+11,4.16636E+11,1.24774E+12,57883220000,32.72382,23.079145,138.57805,9.879156,4891.482,1982.9714,11028.389,1488.1058,-53.99909961,2.2360413,-59.39900957,-48.59918965,8860.427421
7268,-96292237.29,-90177583.77,-99987701.31,570,1123.852826,53.17409764,44020.88,44020.88,44020.88,2423988,27312018,3156.234375,35562.52344,20797072.05,311836.34,21213013.5,20381130.61,3.04337E+11,4.17095E+11,1.26103E+12,56188080000,32.735374,26.592194,211.2927,8.945116,5701.5464,2673.978,17374.533,1427.7643,-54.57196462,1.9530014,-60.02916109,-49.11476816,8871.86767
7269,-97134105.37,-90965992.39,-100861878.3,657,1295.388257,61.29014413,81240.81,81240.81,81240.81,2426943,27393258,3155.972692,35621.92198,20667206.67,369057.66,21080550.8,20253862.53,3.54615E+11,4.46226E+11,9.65086E+11,60064870000,31.574532,24.000029,139.27748,6.7631836,6013.7114,2667.951,18143.836,1409.6648,-54.80497033,2.4229896,-60.28546736,-49.32447329,8883.609632
7270,-96496818.53,-90369173.9,-100200133.9,509,1003.580857,47.48353632,18278.61,18278.61,18278.61,2430127,27411538,3156.009091,35599.4,20646230.61,330230.3,21059155.22,20233306,3.20996E+11,4.18128E+11,1.26589E+12,54282908000,28.807758,20.470345,112.43007,8.657275,5726.668,2182.5935,13374.919,1590.8843,-53.62362391,2.2549884,-58.9859863,-48.26126152,8895.515959
7271,-95730128.18,-89651169.15,-99404019.81,620,1222.436407,57.83849217,23480.64,23480.64,23480.64,2433971,27435018,3156.901427,35583.68093,20522203.84,313699.94,20932647.92,20111759.77,3.60092E+11,4.8605E+11,1.85086E+12,47118393000,31.111616,21.002748,133.93787,7.515231,5541.67,2168.344,12590.705,1051.0085,-51.89177585,2.8138952,-57.08095344,-46.70259827,8906.855979
7272,-92837649.38,-86942365.65,-96400534.64,873,1721.269328,81.44032849,21662.78,21662.78,21662.78,2436275,27456680,3155.796632,35565.64767,20508741.25,308025.22,20918916.08,20098566.43,2.75579E+11,3.2438E+11,6.8593E+11,55460320000,25.42367,17.421528,108.172714,7.7577553,6178.8164,2236.1714,13090.039,2136.7786,-51.32752708,2.503863,-56.46027979,-46.19477437,8917.794176
7273,-92727398.22,-86839115.56,-96286052.31,606,1194.833004,56.5324617,19602.545,19602.545,19602.545,2438772,27476284,3154.944373,35544.99871,20427851.5,316928,20836408.53,20019294.47,2.88864E+11,3.83576E+11,9.57269E+11,57697970000,27.260454,19.96426,119.35583,6.654004,5997.3823,2355.0393,15295.41,1323.3125,-50.75635373,2.3480687,-55.83198911,-45.68071836,8929.301328
7274,-91786260.97,-85957741.46,-95308796.48,695,1370.311779,64.83508397,5099.533,5099.533,5099.533,2440173,27481382,3152.678295,35505.6615,20377848.12,344198.78,20785405.08,19970291.16,3.14301E+11,4.00259E+11,1.14833E+12,56035828000,23.771006,23.809223,290.387,6.242443,5705.2686,2622.967,15583.106,1253.8982,-50.04802358,2.5368361,-55.05282594,-45.04322122,8940.682638
7275,-91190835.95,-85400126.52,-94690520.48,608,1198.776347,56.71903749,20712.338,20712.338,20712.338,2442398,27502096,3151.48129,35486.57548,20281121.04,302088.84,20686743.46,19875498.62,3.13794E+11,4.06374E+11,1.12733E+12,56448000000,25.193287,18.30479,98.079636,4.7558355,5977.9014,2439.2615,13285.55,1112.8905,-50.85159276,2.6101568,-55.93675203,-45.76643348,8952.001725
7276,-92213525.52,-86357874.28,-95752458.41,522,1029.212588,48.69627889,268.35938,268.35938,268.35938,2444477,27502364,3150.099227,35441.19072,20205390.89,303768.47,20609498.71,19801283.07,2.58726E+11,3.23259E+11,7.00269E+11,53199475000,27.712666,25.982105,257.52777,5.7088423,5833.91,2277.995,12781.039,1010.14465,-51.17679124,2.424452,-56.29447037,-46.05911212,8963.675543
7277,-93198795.65,-87280578.77,-96775540.84,945,1863.229685,88.15705662,1978.1449,1978.1449,1978.1449,2447050,27504342,3149.356499,35398.12355,20136396.95,323191.5,20539124.89,19733669.01,3.87032E+11,4.18299E+11,7.38116E+11,57824720000,25.076015,23.58874,245.39738,4.0631466,5795.775,2440.9243,15483.113,936.2675,-50.71283033,2.8017447,-55.78411336,-45.64154729,8975.381097
7278,-93136202.06,-87221959.94,-96710545.06,654,1289.473242,61.01028045,43254.902,43254.902,43254.902,2448988,27547596,3147.799486,35408.22108,20112871.79,373874.1,20515129.23,19710614.36,2.74327E+11,3.49358E+11,7.64592E+11,59112186000,22.66449,25.193167,241.38971,5.6463265,6137.3057,2830.0476,17779.637,1352.3618,-51.37408874,2.3666592,-56.51149762,-46.23667987,8986.833068
7279,-94693659.67,-88680517.43,-98327774.14,830,1636.487448,77.4289492,25541.438,25541.438,25541.438,2451550,27573138,3147.047497,35395.55584,20073956.26,334715.5,20475435.38,19672477.13,3.09062E+11,3.68539E+11,6.44149E+11,55109630000,27.06891,34.184414,247.21498,5.7666106,6201.826,2756.4512,17818.107,1886.672,-51.74747758,2.1877553,-56.92222534,-46.57272982,8998.23356
7280,-94752566.93,-88735684.02,-98388942.12,825,1626.62909,76.96250975,16833.898,16833.898,16833.898,2453657,27589972,3145.714103,35371.75897,20073079.54,326330.44,20474541.13,19671617.95,3.42972E+11,4.32087E+11,1.08519E+12,57764635000,23.88635,29.242332,191.9085,4.5683193,6861.884,3049.9558,15300.861,1335.4609,-52.87271465,2.462373,-58.15998612,-47.58544319,9009.890376
7281,-92980146.78,-87075814.33,-96548500.75,855,1685.779238,79.76114646,35568.07,35568.07,35568.07,2456397,27625540,3145.194622,35372.01024,20036188.8,400285.06,20436912.58,19635465.02,3.27385E+11,3.69438E+11,6.67991E+11,64292733000,22.798862,22.14542,169.07953,4.213685,6599.004,2875.388,21154.734,1761.8141,-53.48302433,2.6562822,-58.83132677,-48.1347219,9021.227293
7282,-92517755.86,-86642785.69,-96068364.38,905,1784.36282,84.42554099,9483.426,9483.426,9483.426,2459234,27635024,3144.800512,35338.90537,20029215.61,337186.34,20429799.92,19628631.3,2.9566E+11,3.6204E+11,7.38936E+11,56764150000,22.182213,24.210442,208.14815,5.1859407,6177.8506,2658.8745,15619.662,815.9214,-54.90912276,3.017404,-60.40003504,-49.41821049,9032.749505
7283,-92080955.4,-86233722.5,-95614800.57,871,1717.325984,81.25375271,3686.8833,3686.8833,3686.8833,2461473,27638710,3143.643678,35298.4802,20030843.79,339691.9,20431460.67,19630226.92,3.36722E+11,4.14178E+11,1.14777E+12,61753720000,26.332066,28.689722,185.33374,4.920968,6435.895,2701.2412,16039.605,1705.7689,-55.5007895,3.1489043,-61.05086845,-49.95071055,9044.236698
7284,-91207039.39,-85415301.03,-94707345.77,746,1470.867031,69.59276639,12463.745,12463.745,12463.745,2463883,27651174,3142.707908,35269.35459,20066947.46,336448.94,20468286.41,19665608.51,2.95814E+11,3.58236E+11,7.57999E+11,56131883000,24.730196,25.616957,222.99782,4.7810082,6565.6045,2619.395,15414.1875,1393.746,-57.25802145,2.75325,-62.98382359,-51.5322193,9055.414449
7285,-91740309.42,-85914707.88,-95261081.42,856,1687.75091,79.85443435,8363.734,8363.734,8363.734,2466133,27659538,3141.570701,35235.08025,20009468.67,322208.47,20409658.05,19609279.3,3.29851E+11,4.0836E+11,9.2025E+11,61672124000,20.567514,23.525919,145.6237,4.3050394,6180.642,2543.6052,14235.684,1213.6002,-57.69788608,2.385633,-63.46767469,-51.92809747,9066.750372
7286,-92790799.06,-86898490.37,-96351886.32,865,1705.495955,80.69402537,14197.695,14197.695,14197.695,2468552,27673736,3140.651399,35208.31552,19996717.03,339290.38,20396651.37,19596782.69,2.55814E+11,3.08753E+11,5.83697E+11,55910170000,27.155014,41.74621,307.52008,4.5003653,6262.344,2611.3748,14768.226,1842.0109,-57.16766316,2.59693,-62.88442947,-51.45089684,9077.987294
7287,-94401358.65,-88406777.82,-98024255.31,976,1924.351505,91.04898123,17580.756,17580.756,17580.756,2471803,27691316,3140.791614,35185.91614,19959558.61,328876.9,20358749.78,19560367.43,2.98476E+11,3.41971E+11,9.45607E+11,55557130000,25.760761,28.30435,263.77542,5.0967655,5735.8413,2445.0771,13341.61,1444.9181,-57.57441075,2.8250554,-63.33185183,-51.81696968,9089.225232
7288,-94753846.51,-88736882.35,-98390270.81,1046,2062.368519,97.57913357,30071.088,30071.088,30071.088,2473892,27721388,3139.456853,35179.4264,20021268.7,366958.62,20421694.08,19620843.33,2.73746E+11,3.32684E+11,9.87447E+11,54515286000,31.271841,43.573067,270.2808,4.849086,6172.4517,2489.1685,12687.157,1334.9309,-57.9723026,2.7196999,-63.76953286,-52.17507234,9100.434035
7289,-95213809.85,-89167637.55,-98867886.43,827,1630.572433,77.14908553,37052.438,37052.438,37052.438,2475551,27758440,3137.580482,35181.79975,20122416.19,325314.62,20524864.51,19719967.86,2.80777E+11,3.06373E+11,4.32798E+11,60206195000,27.988152,35.94925,254.86392,4.0870047,5909.6924,2311.39,14924.595,890.4456,-58.34891199,2.8170044,-64.18380319,-52.51402079,9112.697143
7290,-95292029.66,-89240890.32,-98949108.12,907,1788.306163,84.61211678,13880.968,13880.968,13880.968,2477941,27772320,3136.634177,35154.83544,20102676.62,330091.47,20504730.15,19700623.08,2.30934E+11,2.97285E+11,8.29682E+11,50367906000,35.52477,40.21889,223.21559,6.6490746,6011.4775,2511.3643,16341.303,1090.3591,-58.36288533,2.8248217,-64.19917386,-52.52659679,9124.183512
7291,-94746198.07,-88729719.59,-98382328.83,1428.9127,2817.346624,133.3002516,16453.12,16453.12,16453.12,2480285,27788774,3135.632111,35131.19343,20145428.08,289767.94,20548336.64,19742519.52,3.26067E+11,3.62173E+11,1.26381E+12,59655630000,26.765625,26.382193,207.1861,5.6409364,5298.181,2097.246,13620.277,1191.2753,-58.32496962,2.6127324,-64.15746658,-52.49247266,9136.218545
7292,-92400003.69,-86532510.9,-95946093.16,990,1951.954908,92.3550117,18315.26,18315.26,18315.26,2482174,27807090,3134.058081,35109.96212,20132258.96,313152.66,20534904.14,19729613.78,3.03149E+11,3.54483E+11,6.35119E+11,57666175000,26.35249,29.42444,207.2883,4.122873,6187.3066,2623.369,21056.252,897.4402,-57.57111302,2.6746929,-63.32822433,-51.81400172,9148.022564
7293,-92255086.62,-86396796.21,-95795614.53,709,1397.915181,66.14111444,13436.614,13436.614,13436.614,2484522,27820526,3133.066835,35082.63052,20202111.19,350016,20606153.42,19798068.97,3.02773E+11,3.55815E+11,1.11496E+12,56492524000,32.561176,47.232773,295.41495,6.3337097,4891.341,2036.7258,11696.897,1113.219,-57.04045099,2.6166353,-62.74449609,-51.33640589,9159.423664
7294,-91886128.34,-86051267.15,-95412496.52,1154,2275.309054,107.6542258,427.36584,427.36584,427.36584,2486782,27820954,3131.967254,35038.98489,20129399.2,327978.62,20531987.18,19726811.22,2.82198E+11,3.57628E+11,8.85767E+11,58471280000,31.099672,40.34758,273.7519,5.3096504,5144.507,2004.8751,12949.95,1063.8639,-56.95231041,2.647157,-62.64754145,-51.25707937,9170.579481
7295,-91280903.65,-85484474.84,-94784044.77,799,1575.365628,74.53702459,16508.951,16508.951,16508.951,2488867,27837462,3130.650314,35015.67547,20156121.78,326491.78,20559244.22,19752999.35,2.7492E+11,3.15501E+11,6.80292E+11,54898946000,30.95001,33.97685,207.54544,6.2195616,4805.12,2144.9187,16806.662,953.05865,-56.84101252,2.4718666,-62.52511377,-51.15691127,9181.326817
7296,-90452970,-84709115.8,-93924337.01,903,1780.419476,84.23896521,23057.766,23057.766,23057.766,2490840,27860520,3129.19598,35000.65327,20170042.38,319210.34,20573443.22,19766641.53,2.61569E+11,3.07275E+11,7.73166E+11,54582800000,30.158499,40.770687,312.68756,5.613929,4625.531,1685.0848,10991.598,1186.285,-57.13292498,2.4535954,-62.84621748,-51.41963248,9191.963675
7297,-90403670.97,-84662947.31,-93873146.01,907,1788.306163,84.61211678,7840.7124,7840.7124,7840.7124,2492617,27868360,3127.499373,34966.57465,20132531.55,364243.4,20535182.18,19729880.92,2.41726E+11,2.83742E+11,5.77459E+11,55124963000,29.282906,30.784525,225.49173,6.3685956,4325.9224,1745.5133,10035.303,1150.9724,-57.16815992,2.1960387,-62.88497592,-51.45134393,9202.989598
7298,-90010539.55,-84294780.13,-93464927.15,1042,2054.481832,97.20598201,0,0,0,2493800,27868360,3125.062657,34922.75689,20164152.19,324971.53,20567435.23,19760869.14,2.73016E+11,3.35235E+11,7.73715E+11,52167550000,34.876854,38.889526,289.64273,6.074312,4573.8174,2079.9988,12162.371,1150.4409,-57.33868392,2.7069523,-63.07255232,-51.60481553,9214.528188
7299,-89475236.38,-83793469.25,-92909080.34,1054,2078.141892,98.32543669,513.985,513.985,513.985,2495434,27868874,3123.196496,34879.69212,20232419.22,344834.2,20637067.6,19827770.83,2.31837E+11,2.92025E+11,7.54994E+11,47181844000,27.579273,33.354973,390.99606,6.296788,4503.927,1904.3403,10527.029,1184.1353,-57.12994438,2.4215024,-62.84293882,-51.41694994,9225.753449
7300,-90144700.53,-84420421.75,-93604236.91,1030,2030.821773,96.08652732,7027.611,7027.611,7027.611,2497431,27875902,3121.78875,34844.8775,20158428.99,330519.6,20561597.57,19755260.41,2.43855E+11,3.04631E+11,5.42506E+11,53431845000,29.7367,31.0099,197.42778,5.791587,3614.61,1583.3546,10697.983,877.3313,-56.09110788,2.2897222,-61.70021867,-50.48199709,9236.702769
7301,-90850008.66,-85080942.11,-94336613.06,823,1622.685747,76.77593396,5456.98,5456.98,5456.98,2500239,27881360,3121.397004,34808.18976,20102072.5,306055.4,20504113.94,19700031.05,2.4828E+11,3.55374E+11,1.00181E+12,51480790000,31.515398,30.591331,194.86867,6.4724083,3701.2732,1657.4539,9782.093,869.6836,-55.63107541,3.0361207,-61.19418295,-50.06796787,9247.812246
7302,-90986892.22,-85209133.42,-94478749.88,950,1873.088043,88.62349607,25207.592,25207.592,25207.592,2501898,27906566,3119.573566,34796.21696,20090928.16,342016.47,20492746.72,19689109.6,3.36559E+11,3.92528E+11,1.08911E+12,46621577000,30.115366,29.41818,193.62154,8.011833,3576.5276,1399.4333,7746.749,983.02655,-54.05251976,2.7811298,-59.45777174,-48.64726778,9258.698214
7303,-91819757.91,-85989111.31,-95343578.95,1089,2147.150398,101.5905129,12756.849,12756.849,12756.849,2504618,27919324,3119.075965,34768.7721,20047249.64,335867.94,20448194.63,19646304.64,2.80506E+11,3.01695E+11,4.09413E+11,60787204000,30.882221,33.905514,246.8844,6.5962105,3525.1206,1513.8204,8610.794,709.3542,-53.11320956,2.8967397,-58.42453051,-47.8018886,9270.161365
7304,-91699760.93,-85876734.26,-95218976.77,1037,2044.623474,96.73954255,709.0424,709.0424,709.0424,2507241,27920032,3118.458955,34726.40796,19983635.08,372988,20383307.79,19583962.38,2.91551E+11,3.23042E+11,7.00485E+11,58667954000,25.646597,22.605501,175.55408,6.038867,3477.6284,1655.0428,11111.469,703.2793,-53.15328354,3.0433228,-58.46861189,-47.83795518,9281.682957
7305,-92199364.75,-86344612.73,-95737754.19,1200,2366.005949,111.9454687,23460.93,23460.93,23460.93,2509515,27943494,3117.409938,34712.41491,19956468.01,369010.34,20355597.37,19557338.65,2.58843E+11,3.12329E+11,7.53038E+11,55730140000,27.18813,25.298376,211.34712,7.046748,3314.2537,1473.1365,8095.052,663.6711,-53.45265859,2.6960917,-58.79792445,-48.10739273,9292.971451
7306,-92076071.63,-86229148.85,-95609729.38,966,1904.634789,90.11610232,3067.2302,3067.2302,3067.2302,2511278,27946560,3115.729529,34673.15136,19936301.13,359592.38,20335027.15,19537575.11,2.94535E+11,3.34511E+11,7.40246E+11,57226396000,27.992737,24.12671,193.22516,7.3494596,3572.1296,1646.1014,9744.074,850.3103,-53.16706127,2.9985,-58.4837674,-47.85035514,9304.947171
7307,-92545774.78,-86669025.38,-96097458.6,899,1772.53279,83.86581365,32680.97,32680.97,32680.97,2513208,27979242,3114.260223,34670.68401,19902229.62,343833.47,20300274.22,19504185.03,2.58215E+11,2.98984E+11,5.01152E+11,54754566000,26.311577,21.403618,186.14664,8.038686,3307.5757,1292.4684,6763.827,1084.8811,-52.99289579,3.587961,-58.29218537,-47.69360621,9316.34165
7308,-92654828.21,-86771153.81,-96210697.24,922,1817.881237,86.01143513,4710.663,4710.663,4710.663,2515320,27983952,3113.019802,34633.60396,19862307.22,369047.88,20259553.36,19465061.07,3.03918E+11,3.33927E+11,6.75154E+11,48685490000,26.575356,25.004347,197.30907,7.9166985,3104.509,1325.7788,7066.042,574.29364,-53.42993817,2.8569155,-58.77293199,-48.08694435,9328.342941
7309,-93856594.67,-87896606.9,-97458584.6,977,1926.323177,91.14226912,6381.778,6381.778,6381.778,2517032,27990334,3111.28801,34598.68232,19809194.81,322583.75,20205378.71,19413010.92,2.93639E+11,3.28157E+11,4.9486E+11,60381995000,29.310753,28.866003,167.86234,7.098719,3379.4946,1447.2994,7547.7056,541.9484,-53.33154867,2.7618213,-58.66470354,-47.9983938,9340.345839
7310,-93895152.73,-87932716.48,-97498622.42,898,1770.561118,83.77252576,20737.541,20737.541,20737.541,2519604,28011072,3110.622222,34581.57037,19761260.42,371014.03,20156485.63,19366035.21,3.0229E+11,3.70448E+11,8.21243E+11,53522500000,29.742022,27.518337,157.8384,7.482766,2892.541,1239.675,7120.1094,715.7309,-52.92875835,3.0190096,-58.22163418,-47.63588251,9351.781938
7311,-93974153.66,-88006700.77,-97580655.22,894,1762.674432,83.3993742,25270.324,25270.324,25270.324,2522390,28036342,3110.221948,34570.08878,19697268.91,343796.4,20091214.28,19303323.53,3.15524E+11,3.70246E+11,1.12957E+12,53497573000,28.135185,24.947552,161.33179,7.137904,3164.576,1401.4718,10189.375,726.14764,-53.55166372,2.5929053,-58.9068301,-48.19649735,9363.542874
